subject,condition,experiment,task,item_category,item,response_x,response_y,correct_response_x,correct_response_y,distance
132,Active,exp01,spatial_placement,target,piggybank,326,178,330,202,24.331050121192877
132,Active,exp01,spatial_placement,target,pretzel,332,339,281,193,154.65122049308243
132,Active,exp01,spatial_placement,target,purse,336,330,299,319,38.600518131237564
132,Active,exp01,spatial_placement,lure,racquet,452,238,510,275,68.79680225126747
132,Active,exp01,spatial_placement,target,remote,198,261,371,199,183.77431811871864
132,Active,exp01,spatial_placement,target,rubikscube,149,282,450,267,301.37352239372325
132,Active,exp01,spatial_placement,lure,seashell,216,353,201,358,15.811388300841896
132,Active,exp01,spatial_placement,lure,shoppingcart,373,255,494,233,122.98373876248843
132,Active,exp01,spatial_placement,target,skates,412,303,178,237,243.1295950722577
132,Active,exp01,spatial_placement,target,soccerball,189,208,90,270,116.81181447096864
132,Active,exp01,spatial_placement,lure,starfish,173,352,237,201,164.00304875214974
132,Active,exp01,spatial_placement,target,straightener,454,232,459,233,5.0990195135927845
132,Active,exp01,spatial_placement,lure,tapemeasure,195,392,189,230,162.11107303327555
132,Active,exp01,spatial_placement,lure,toiletpaper,428,157,422,366,209.0861066642162
132,Active,exp01,spatial_placement,lure,trumpet,243,126,133,232,152.7612516314265
132,Active,exp01,spatial_placement,lure,walkietalkie,421,235,393,246,30.083217912982647
132,Active,exp01,spatial_placement,lure,wateringcan,176,308,207,235,79.30952023559341
133,Active,exp01,spatial_placement,target,alarmclock,343,223,119,361,263.09694030908076
133,Active,exp01,spatial_placement,lure,bikepump,162,239,439,350,298.41246622753545
133,Active,exp01,spatial_placement,target,binoculars,264,327,270,339,13.416407864998739
133,Active,exp01,spatial_placement,lure,bowlingball,125,225,466,175,344.64619539463945
133,Active,exp01,spatial_placement,target,cactus,406,180,167,189,239.1693960355296
133,Active,exp01,spatial_placement,target,camcorder,326,194,272,363,177.41758650145144
133,Active,exp01,spatial_placement,target,dogbowl,173,261,246,210,89.05054744357274
133,Active,exp01,spatial_placement,target,donut,309,202,186,309,163.02760502442524
133,Active,exp01,spatial_placement,target,feather,209,251,178,288,48.27007354458868
133,Active,exp01,spatial_placement,target,gavel,344,206,318,328,124.73972903610141
133,Active,exp01,spatial_placement,target,gramophone,230,158,436,237,220.62864727863425
133,Active,exp01,spatial_placement,lure,hairclip,168,208,390,170,225.22877258467668
133,Active,exp01,spatial_placement,lure,ladle,155,251,333,294,183.12017911743098
133,Active,exp01,spatial_placement,target,laptop,371,194,175,219,197.58795509848267
133,Active,exp01,spatial_placement,target,mailbox,333,309,477,199,181.20706387997132
133,Active,exp01,spatial_placement,target,microscope,310,182,489,358,251.03187048659777
133,Active,exp01,spatial_placement,lure,milkshake,438,218,210,220,228.00877176108818
133,Active,exp01,spatial_placement,lure,mortarpestle,338,198,280,367,178.67568385205638
133,Active,exp01,spatial_placement,target,paperairplane,420,411,385,345,74.70609078247904
133,Active,exp01,spatial_placement,lure,pear,211,279,145,369,111.60645142642964
133,Active,exp01,spatial_placement,target,piggybank,216,335,330,202,175.17134468856486
133,Active,exp01,spatial_placement,target,pretzel,289,201,281,193,11.313708498984761
133,Active,exp01,spatial_placement,target,purse,253,203,299,319,124.78781991845197
133,Active,exp01,spatial_placement,target,remote,141,175,371,199,231.24878378058554
133,Active,exp01,spatial_placement,target,rubikscube,449,264,450,267,3.1622776601683795
133,Active,exp01,spatial_placement,lure,seashell,290,343,201,358,90.2551937563706
133,Active,exp01,spatial_placement,target,skates,425,217,178,237,247.80839372386077
133,Active,exp01,spatial_placement,target,soccerball,176,203,90,270,109.01834707974616
133,Active,exp01,spatial_placement,lure,starfish,331,266,237,201,114.28473213863697
133,Active,exp01,spatial_placement,target,straightener,205,235,459,233,254.00787389370433
133,Active,exp01,spatial_placement,lure,tapemeasure,307,237,189,230,118.20744477400736
133,Active,exp01,spatial_placement,lure,trumpet,225,131,133,232,136.61991070118586
141,Active,exp01,spatial_placement,target,alarmclock,162,302,119,361,73.00684899377592
141,Active,exp01,spatial_placement,target,applecore,358,138,392,350,214.7091055358389
141,Active,exp01,spatial_placement,target,binoculars,426,165,270,339,233.69210512980536
141,Active,exp01,spatial_placement,lure,bowlingball,430,131,466,175,56.85068161420758
141,Active,exp01,spatial_placement,target,broom,273,134,219,186,74.96665925596525
141,Active,exp01,spatial_placement,target,cactus,158,210,167,189,22.847319317591726
141,Active,exp01,spatial_placement,target,camcorder,114,431,272,363,172.01162751395617
141,Active,exp01,spatial_placement,lure,cereal,396,225,348,349,132.9661611087573
141,Active,exp01,spatial_placement,target,donut,165,304,186,309,21.587033144922902
141,Active,exp01,spatial_placement,target,feather,281,375,178,288,134.82581355215328
141,Active,exp01,spatial_placement,target,fishbowl,134,188,129,290,102.12247548899312
141,Active,exp01,spatial_placement,lure,frame,133,408,314,343,192.31744590650115
141,Active,exp01,spatial_placement,target,gavel,128,427,318,328,214.24518664371436
141,Active,exp01,spatial_placement,target,gramophone,418,211,436,237,31.622776601683793
141,Active,exp01,spatial_placement,lure,gumballmachine,415,66,500,190,150.3362896974646
141,Active,exp01,spatial_placement,lure,hairclip,439,414,390,170,248.8714527622644
141,Active,exp01,spatial_placement,lure,hanger,386,226,164,360,259.3067681338071
141,Active,exp01,spatial_placement,lure,iron,396,171,285,222,122.15563842901399
141,Active,exp01,spatial_placement,target,jug,192,234,423,354,260.30943125442076
141,Active,exp01,spatial_placement,lure,ladle,159,118,333,294,247.4914139924858
141,Active,exp01,spatial_placement,lure,landline,120,306,145,410,106.96261028976434
141,Active,exp01,spatial_placement,target,paperairplane,207,212,385,345,222.20036003571192
141,Active,exp01,spatial_placement,lure,pear,151,357,145,369,13.416407864998739
141,Active,exp01,spatial_placement,target,piggybank,126,194,330,202,204.15680248279753
141,Active,exp01,spatial_placement,target,purse,263,289,299,319,46.861498055439924
141,Active,exp01,spatial_placement,lure,racquet,141,276,510,275,369.00135501106223
141,Active,exp01,spatial_placement,target,rubikscube,128,362,450,267,335.72161086233336
141,Active,exp01,spatial_placement,lure,seashell,421,200,201,358,270.8578963220382
141,Active,exp01,spatial_placement,lure,shoppingcart,102,394,494,233,423.7747042946287
141,Active,exp01,spatial_placement,target,skates,182,135,178,237,102.07840124139877
141,Active,exp01,spatial_placement,lure,starfish,404,196,237,201,167.0748335327616
141,Active,exp01,spatial_placement,target,straightener,373,172,459,233,105.43718509140881
141,Active,exp01,spatial_placement,lure,tapemeasure,66,315,189,230,149.5125412799876
141,Active,exp01,spatial_placement,lure,trumpet,390,63,133,232,307.5873859572268
141,Active,exp01,spatial_placement,lure,walkietalkie,410,154,393,246,93.55746896961247
141,Active,exp01,spatial_placement,lure,wateringcan,63,248,207,235,144.5856147754679
142,Active,exp01,spatial_placement,target,alarmclock,72,145,119,361,221.05429197371402
142,Active,exp01,spatial_placement,lure,bikepump,439,270,439,350,80.0
142,Active,exp01,spatial_placement,target,binoculars,246,329,270,339,26.0
142,Active,exp01,spatial_placement,target,broom,202,101,219,186,86.68333173107735
142,Active,exp01,spatial_placement,target,cactus,371,160,167,189,206.0509645694482
142,Active,exp01,spatial_placement,target,camcorder,269,339,272,363,24.186773244895647
142,Active,exp01,spatial_placement,lure,cereal,363,340,348,349,17.4928556845359
142,Active,exp01,spatial_placement,lure,doghouse,219,299,215,277,22.360679774997898
142,Active,exp01,spatial_placement,target,donut,207,180,186,309,130.6981254647518
142,Active,exp01,spatial_placement,target,feather,121,263,178,288,62.24146527838174
142,Active,exp01,spatial_placement,lure,frame,288,366,314,343,34.713109915419565
142,Active,exp01,spatial_placement,target,gavel,353,373,318,328,57.0087712549569
142,Active,exp01,spatial_placement,target,gramophone,441,134,436,237,103.12128781197411
142,Active,exp01,spatial_placement,lure,gumballmachine,381,278,500,190,148.00337833982033
142,Active,exp01,spatial_placement,lure,hanger,64,197,164,360,191.23022773609824
142,Active,exp01,spatial_placement,lure,iron,416,327,285,222,167.88686666919483
142,Active,exp01,spatial_placement,target,jug,360,329,423,354,67.77905281132217
142,Active,exp01,spatial_placement,lure,ladle,497,143,333,294,222.92823957498072
142,Active,exp01,spatial_placement,target,laptop,193,181,175,219,42.04759208325728
142,Active,exp01,spatial_placement,target,mailbox,80,190,477,199,397.10200200955927
142,Active,exp01,spatial_placement,target,microscope,421,310,489,358,83.23460818673925
142,Active,exp01,spatial_placement,lure,milkshake,361,322,210,220,182.22239159883728
142,Active,exp01,spatial_placement,target,paperairplane,395,335,385,345,14.142135623730951
142,Active,exp01,spatial_placement,lure,pear,364,320,145,369,224.4147945212169
142,Active,exp01,spatial_placement,lure,pen,192,234,185,337,103.23759005323593
142,Active,exp01,spatial_placement,target,purse,302,314,299,319,5.830951894845301
142,Active,exp01,spatial_placement,target,rubikscube,325,192,450,267,145.7737973711325
142,Active,exp01,spatial_placement,lure,shoppingcart,115,310,494,233,386.7428085950662
142,Active,exp01,spatial_placement,lure,starfish,155,313,237,201,138.80922159568507
142,Active,exp01,spatial_placement,target,straightener,491,172,459,233,68.8839603971781
142,Active,exp01,spatial_placement,lure,tapemeasure,259,201,189,230,75.76938695805846
142,Active,exp01,spatial_placement,lure,trumpet,359,96,133,232,263.7650469641495
143,Active,exp01,spatial_placement,target,alarmclock,102,201,119,361,160.90059042775448
143,Active,exp01,spatial_placement,target,applecore,270,386,392,350,127.20062892926276
143,Active,exp01,spatial_placement,lure,bikepump,253,342,439,350,186.17196351760379
143,Active,exp01,spatial_placement,target,binoculars,298,94,270,339,246.59480935331953
143,Active,exp01,spatial_placement,lure,blender,284,139,333,170,57.982756057296896
143,Active,exp01,spatial_placement,target,cactus,83,223,167,189,90.62008607367353
143,Active,exp01,spatial_placement,target,camcorder,282,420,272,363,57.87054518492115
143,Active,exp01,spatial_placement,lure,cereal,163,282,348,349,196.7587355112855
143,Active,exp01,spatial_placement,target,dogbowl,315,165,246,210,82.37718130647589
143,Active,exp01,spatial_placement,lure,doghouse,256,58,215,277,222.80484734403782
143,Active,exp01,spatial_placement,target,donut,112,247,186,309,96.54014708917737
143,Active,exp01,spatial_placement,target,feather,107,333,178,288,84.05950273467003
143,Active,exp01,spatial_placement,target,fishbowl,416,342,129,290,291.6727618410742
143,Active,exp01,spatial_placement,lure,frame,293,375,314,343,38.27531841800928
143,Active,exp01,spatial_placement,target,gavel,267,138,318,328,196.72569735548024
143,Active,exp01,spatial_placement,target,gramophone,456,208,436,237,35.22782990761707
143,Active,exp01,spatial_placement,lure,gumballmachine,143,223,500,190,358.5219658542556
143,Active,exp01,spatial_placement,lure,hairclip,253,407,390,170,273.7480593538519
143,Active,exp01,spatial_placement,target,jug,282,325,423,354,143.95138068111746
143,Active,exp01,spatial_placement,lure,ladle,291,387,333,294,102.04410811016969
143,Active,exp01,spatial_placement,lure,landline,112,249,145,410,164.34719346554112
143,Active,exp01,spatial_placement,target,laptop,99,282,175,219,98.71676655968832
143,Active,exp01,spatial_placement,target,mailbox,449,230,477,199,41.773197148410844
143,Active,exp01,spatial_placement,target,microscope,259,355,489,358,230.0195643852931
143,Active,exp01,spatial_placement,lure,milkshake,278,144,210,220,101.9803902718557
143,Active,exp01,spatial_placement,target,paperairplane,400,342,385,345,15.297058540778355
143,Active,exp01,spatial_placement,lure,pear,420,299,145,369,283.7692724732542
143,Active,exp01,spatial_placement,lure,pen,289,76,185,337,280.95729212818094
143,Active,exp01,spatial_placement,target,piggybank,419,273,330,202,113.85077953180645
143,Active,exp01,spatial_placement,target,pretzel,322,333,281,193,145.8800877433243
143,Active,exp01,spatial_placement,target,purse,422,315,299,319,123.06502346320826
143,Active,exp01,spatial_placement,lure,racquet,286,114,510,275,275.8568469333324
143,Active,exp01,spatial_placement,target,remote,254,99,371,199,153.91231269784754
143,Active,exp01,spatial_placement,target,rubikscube,105,276,450,267,345.11737133908514
143,Active,exp01,spatial_placement,lure,seashell,412,265,201,358,230.58620947489467
143,Active,exp01,spatial_placement,lure,shoppingcart,259,388,494,233,281.51376520518494
143,Active,exp01,spatial_placement,target,skates,110,232,178,237,68.18357573492314
143,Active,exp01,spatial_placement,lure,starfish,410,247,237,201,179.0111728356641
143,Active,exp01,spatial_placement,target,straightener,131,117,459,233,347.90803382503253
143,Active,exp01,spatial_placement,lure,tapemeasure,105,228,189,230,84.02380615040002
143,Active,exp01,spatial_placement,lure,toiletpaper,440,380,422,366,22.80350850198276
143,Active,exp01,spatial_placement,lure,trumpet,271,332,133,232,170.42300314218147
143,Active,exp01,spatial_placement,lure,walkietalkie,364,193,393,246,60.41522986797286
143,Active,exp01,spatial_placement,lure,wateringcan,87,234,207,235,120.00416659433121
144,Active,exp01,spatial_placement,target,alarmclock,341,318,119,361,226.12607103118384
144,Active,exp01,spatial_placement,target,applecore,324,281,392,350,96.87620966986684
144,Active,exp01,spatial_placement,target,broom,238,247,219,186,63.89053137985315
144,Active,exp01,spatial_placement,target,cactus,117,218,167,189,57.8013840664737
144,Active,exp01,spatial_placement,target,dogbowl,82,236,246,210,166.04818577750254
144,Active,exp01,spatial_placement,target,donut,191,284,186,309,25.495097567963924
144,Active,exp01,spatial_placement,target,feather,407,246,178,288,232.81967270830015
144,Active,exp01,spatial_placement,target,fishbowl,187,325,129,290,67.7421582177598
144,Active,exp01,spatial_placement,lure,frame,286,167,314,343,178.2133552795637
144,Active,exp01,spatial_placement,lure,hanger,245,189,164,360,189.21416437465774
144,Active,exp01,spatial_placement,lure,ladle,197,314,333,294,137.46272221951665
144,Active,exp01,spatial_placement,target,mailbox,156,306,477,199,338.3637096380166
144,Active,exp01,spatial_placement,target,microscope,396,186,489,358,195.5326059765992
144,Active,exp01,spatial_placement,lure,mortarpestle,370,282,280,367,123.79418403139947
144,Active,exp01,spatial_placement,target,paperairplane,457,319,385,345,76.55063683601855
144,Active,exp01,spatial_placement,lure,pear,175,232,145,369,140.24621207005913
144,Active,exp01,spatial_placement,target,piggybank,126,262,330,202,212.6405417600322
